"17440084";INTERNATIONAL JOURNAL OF WEB INFORMATION SYSTEMS (PRINT);B1
ICCABS;International Conference on Computational Advances in Bio and Medical Sciences;B2
CHIPlay;ACM SIGCHI Annual Symposium on Computer-Human Interaction in Play;A3
TRUST;International Workshop on Trust in Agent societies;B4
"0022037X";THE JOURNAL OF DEVELOPING AREAS;nulo
"01716468";OR-SPEKTRUM;A3
"21680620";INTERNATIONAL JOURNAL OF UNDERGRADUATE RESEARCH AND CREATIVE ACTIVITIES;nulo
PIMRC;International Symposium on Personal, Indoor and Mobile Radio Communications;A2
"19162790";BOTANY (OTTAWA. PRINT);A3
SEPLN;CONFERENCE OF THE SPANISH SOCIETY FOR NATURAL LANGUAGE PROCESSING;B4
SACRYPT;Workshop on Selected Areas in Cryptography;A3
InfoVis;IEEE Information Visualization;B3
"23750790";JOURNAL OF EDUCATION & SOCIAL POLICY;nulo
"21769206";SAÚDE E PESQUISA;nulo
ICDF;IFIP International Conference on Digital Forensics;B3
"14712105";BMC BIOINFORMATICS;A1
MODELSWARD;International Conference on Model-Driven Engineering and Software Development;B1
"09473602";REQUIREMENTS ENGINEERING (LONDON. PRINT);A2
"17558050";INTERNATIONAL JOURNAL OF DATA ANALYSIS TECHNIQUES AND STRATEGIES;B1
"00217557";JORNAL DE PEDIATRIA (IMPRESSO);A3
"10526234";SIAM JOURNAL ON OPTIMIZATION (PRINT);A2
"15513955";FOUNDATIONS AND TRENDS IN HUMAN-COMPUTER INTERACTION (PRINT);A1
"21609918";INTERNATIONAL JOURNAL OF E-PLANNING RESEARCH;A3
"14321882";MULTIMEDIA SYSTEMS (ONLINE);A2
"18691994";INTERNATIONAL JOURNAL ON TRANSACTIONS ON LARGE-SCALE DATA- AND KNOWLEDGE-CENTERED SYSTEMS (TLDKS);nulo
"01678655";PATTERN RECOGNITION LETTERS;A2
"09521976";ENGINEERING APPLICATIONS OF ARTIFICIAL INTELLIGENCE;A1
IFUZZY;International Conference on Fuzzy Theory and its Applications;B3
"2073431X";COMPUTERS;A4
CIDM;Symposium on Computational Intelligence and Data Mining;B1
"16779185";SQL MAGAZINE;nulo
"16629752";MATERIALS SCIENCE FORUM (ONLINE);B3
"1062936X";SAR AND QSAR IN ENVIRONMENTAL RESEARCH (PRINT);A4
CSEDU;International Conference on Computer Supported Education;A3
"17445493";INTERNATIONAL JOURNAL OF BIOINFORMATICS RESEARCH AND APPLICATIONS (ONLINE);B3
"15325008";ELECTRIC POWER COMPONENTS AND SYSTEMS;A4
"23529385";REMOTE SENSING APPLICATIONS: SOCIETY AND ENVIRONMENT;A2
"19635605";REVISTA DE SISTEMA DE INFORMAÇÃO DA FSMA;nulo
"01782789";THE VISUAL COMPUTER;A4
ACM SIGSPATIAL;ACM International Conference on Advances in Geographic Information Systems;A2
"23178876";ERGODESIGN & HCI;nulo
AC-HCI;International Conference on Augmented Cognition;A4
"19830823";REVISTA BRASILEIRA DE BIOMETRIA ONLINE;nulo
KES;International Conference on Knowledge-Based and Intelligent Information & Engineering Systems;B4
"24682071";JOURNAL OF INFORMATION SYSTEMS ENGINEERING & MANAGEMENT;nulo
ADVANCE;International Workshop on ADVANCEs in ICT Infrastructures and Services;B4
ONDM;International Conference on Optical Network Design and Modeling;A4
"01784617";ALGORITHMICA;A3
"13890417";COGNITIVE SYSTEMS RESEARCH;A4
SIBGRAPI;Conference on Graphics, Patterns and Images;A3
"10957189";SIAM JOURNAL ON OPTIMIZATION;A2
"00014966";THE JOURNAL OF THE ACOUSTICAL SOCIETY OF AMERICA;A2
"3DIC";International 3D System Integration Conference;B1
CODES+ISSS;International Conference on Hardware/Software Codesign and System Synthesis;A3
"16485831";INFORMATICS IN EDUCATION;A1
"19805160";S & G. SISTEMAS & GESTÃO;nulo
"16331311";INGÉNIERIE DES SYSTEMES D'INFORMATION;B3
"18951082";CENTRAL EUROPEAN JOURNAL OF PHYSICS (PRINT);A4
WPerformance;Workshop em Desempenho de Sistemas Computacionais e de Comunicação;B4
"21907188";HEALTH AND TECHNOLOGY;B2
"21926352";PROGRESS IN ARTIFICIAL INTELLIGENCE;A3
DAFX;International Conference on Digital Audio Effects;B1
"20524897";BMJ OPEN DIABETES RESEARCH & CARE;A3
"00189340";IEEE TRANSACTIONS ON COMPUTERS (PRINT);A1
SEAMS;International Symposium on Software Engineering for Adaptive and Self-Managing Systems;A3
ECC;European Control Conference;A2
INDIN;IEEE International Conference on Industrial Informatics;A3
"23144378";INTERNATIONAL JOURNAL OF GENOMICS (ONLINE);A3
"13864564";INFORMATION RETRIEVAL (BOSTON);A1
PGM;International Conference on Probabilistic Graphical Models;B4
"13960466";FIRST MONDAY (ONLINE);A4
ISPASS;IEEE International Symposium on Performance Analysis of Systems and Software;A3
"09486968";JOURNAL OF UNIVERSAL COMPUTER SCIENCE;A3
WI-IAT;AT - IEEE/WIC/ACM International Conference on Web Intelligence and Intelligent Agent Technology;A4
"01200976";REVISTA INTERAMERICANA DE BIBLIOTECOLOGIA;B2
ICAPS;International Conference on Automated Planning and Scheduling;A2
"09248463";ARTIFICIAL INTELLIGENCE AND LAW (DORDRECHT. PRINT);A1
MDAI;International Conference on Modeling Decisions for Artificial Intelligence;B3
"02195259";ADVANCES IN COMPLEX SYSTEMS;B2
"15220540";SOFTWARE QUALITY PROFESSIONAL;nulo
ICWI;International Conference on WWW/Internet;B4
RTSS;Real-Time Systems Symposium;A3
ITA;International Conference on Internet Technologies and Applications;B4
"0974567X";WORLD DIGITAL LIBRARIES;nulo
"15382931";COMPUTERS, INFORMATICS, NURSING (PRINT);A4
"1745008X";INTERNATIONAL JOURNAL OF TRANSITIONS AND INNOVATION SYSTEMS (IJTIS);nulo
ICSPCEC;International Conference on Signal Processing, Communication, Power and Embedded System;B3
"00983500";ACM TRANSACTIONS ON MATHEMATICAL SOFTWARE;A1
ZEUS;Central European Workshop on Services and their Composition;B4
"16781252";REVISTA SETREM;nulo
ICSTV;IEEE International Conference on Software Testing, Verification and Validation;A2
"18070302";COMPUTATIONAL & APPLIED MATHEMATICS;A4
"2231525X";INTERNATIONAL JOURNAL OF IMAGING AND ROBOTICS;B1
IPCVWC;International Conference on Image Processing, Computer Vision, and Pattern Recognition;B3
DS-RT;IEEE/ACM International Symposium on Distributed Simulation and Real-Time Applications;B2
BioRob;IEEE RAS & EMBS International Conference on Biomedical Robotics and Biomechatronics;A3
SIGIR;International ACM SIGIR Conference on Research and Development in Information Retrieval;A1
"16469895";RISTI - REVISTA IBERICA DE SISTEMAS E TECNOLOGIAS DE INFORMACAO;B4
"03743535";JOURNAL OF ELASTICITY;A3
"19825587";REVISTA IBERO-AMERICANA DE ESTUDOS EM EDUCAÇÃO;nulo
"22360972";GEP  REVISTA DE GESTÃO E PROJETOS;nulo
EUROCG;European Workshop on Computational Geometry;B4
"15407993";IEEE SECURITY & PRIVACY;A1
"17425468";JOURNAL OF STATISTICAL MECHANICS;A1
CIARP;Iberoamerican Congress on Pattern Recognition;A4
VTS;IEEE VLSI Test Symposium;A4
SUGARLOAFPLOP;Latin American Conference on Pattern Languages of Programming;B4
ICCNC;International Conference on Computing, Networking and Communications;A2
VISSOFT;IEEE Working Conference on Software Visualization;A4
CBTMS;Congresso Brasileiro de Telemedicina e Telesaúde;B4
"01034162";REVISTA MEDICA (PASSO FUNDO);nulo
JCSC;JOINT INTERNATIONAL CONFERENCE ON SERIOUS GAMES;B3
ISADS;International Symposium on Autonomous Decentralized Systems;B1
STIL;Brazilian Symposium in Information and Human Language Technology;B1
SDH;International Symposium on Spatial Data Handling;B4
CGI;Computer Graphics International Conference;B3
"23247134";INTERNATIONAL JOURNAL OF COMPUTER SCIENCE AND APPLICATION;nulo
ICC;IEEE International Conference on Communications;A1
CBA;Congresso Brasileiro de Automática;B4
CPP;International Conference on Certified Programs and Proofs;B2
"00200190";INFORMATION PROCESSING LETTERS (PRINT);A4
IWBF;International Workshop on Biometrics and Forensics;B1
"01770667";ENGINEERING WITH COMPUTERS;A1
"15172112";SEPA. SEMINÁRIO ESTUDANTIL DE PRODUÇÃO ACADÊMICA;nulo
NEW2AN;International Conference on Internet of Things, Smart Spaces, and Next Generation Networks and Systems;B4
IWCS;International Workshop on Computational Semantics;A3
"13513249";NATURAL LANGUAGE ENGINEERING (PRINT);A1
GEOINFO;Brazilian Symposium on GeoInformatics;B1
MTD;International Workshop on Managing Technical Debt;A4
AlCoB;International Conference on Algorithms for Computational Biology;B1
ER;International Conference on Conceptual Modeling;A3
"19829949";REFLEXÃO E AÇÃO (VERSÃO ELETRÔNICA);nulo
"1980556X";MEDIAÇÃO (UEG. PIRES DO RIO);nulo
"10538119";NEUROIMAGE (ORLANDO, FLA. PRINT);A1
"18071775";REVISTA DE GESTÃO DA TECNOLOGIA E SISTEMAS DE INFORMAÇÃO (ONLINE);nulo
MMRP;International Workshop on Multilayer Music Representation and Processing;B3
"14220067";INTERNATIONAL JOURNAL OF MOLECULAR SCIENCES (ONLINE);A2
"19832192";REVISTA LEVS (MARÍLIA);nulo
IECON;Annual Conference of the IEEE Industrial Electronics Society;A2
MMSYS;ACM Multimedia Systems Conference;A2
GREENS;International Workshop on Green and Sustainable Software;B1
M4IOT;Workshop on Middleware for Context-Aware Applications in the IoT;B3
LATW;Latin American Test Workshop;B2
ECML;European Conference on Machine Learning and Principles and Practice of Knowledge Discovery in Databases;A2
"15591662";ACM SIGMOBILE MOBILE COMPUTING AND COMMUNICATIONS REVIEW;nulo
DHM;International Conference on Digital Human Modeling - Applications in Health, Safety, Ergonomics and Risk Management;B2
"13359150";COMPUTING AND INFORMATICS;B2
"22787917";INTERNATIONAL JOURNAL OF ADVANCED STUDIES IN COMPUTER SCIENCE AND ENGINEERING;nulo
"1916985X";KINEPHANOS;nulo
"21782229";CADERNOS DE PESQUISA - UNIVERSIDADE FEDERAL DO MARANHÃO;nulo
"16791827";GESTÃO.ORG;nulo
"02955075";EUROPHYSICS LETTERS (PRINT);A3
"00189499";IEEE TRANSACTIONS ON NUCLEAR SCIENCE;A2
"09543007";EUROPEAN JOURNAL OF CLINICAL NUTRITION;A2
"17418410";INTERNATIONAL JOURNAL OF MICROSTRUCTURE AND MATERIALS PROPERTIES (PRINT);B3
"13892576";GENETIC PROGRAMMING AND EVOLVABLE MACHINES;A3
HPCS;International Conference on High Performance Computing & Simulation;A4
"18690327";APPLIED CLINICAL INFORMATICS;A4
ICGSE;IEEE International Conference on Global Software Engineering;B1
"20103697";INTERNATIONAL JOURNAL OF MODELING AND OPTIMIZATION;nulo
"17729890";JOURNAL IN COMPUTER VIROLOGY;A2
"19324553";IEEE JOURNAL OF SELECTED TOPICS IN SIGNAL PROCESSING;A1
"18093469";FISIOTERAPIA SER;nulo
ICALP;International Colloquium on Automata, Languages, and Programming;A2
"01480227";JOURNAL OF GEOPHYSICAL RESEARCH;A1
"19820801";CIENTÍFICA CET-FAESA;nulo
"14317613";THEORY IN BIOSCIENCES;A3
ICMCS;IEEE International Conference on Multimedia Computing and Systems;B1
CLOUDCOMPUTING-IARIA;IARIA International Conference on Cloud Computing, GRIDs, and Virtualization;B3
QMMQ;Quality of Models and Models of Quality Workshop;B4
"14602067";COMPUTER JOURNAL (ONLINE);A3
CGC;International Conference on Cloud and Green Computing;A4
PAKDD;Pacific-Asia Conference on Knowledge Discovery and Data Mining;A3
GROUP;International Conference on Supporting Group Work;A4
"01034308";REVISTA DE INFORMÁTICA TEÓRICA E APLICADA (IMPRESSO);B4
ICAIS;International Conference on Adaptive and Intelligent Systems;B3
"01401963";JOURNAL OF ARID ENVIRONMENTS;A2
"17427185";INTERNATIONAL JOURNAL OF COMPUTATIONAL SCIENCE AND ENGINEERING;B1
"19816278";RECIIS-REVISTA ELETRÔNICA DE COM. INFORMAÇÃO & INOVAÇÃO EM SAÚDE;nulo
"01291831";INTERNATIONAL JOURNAL OF MODERN PHYSICS C;A4
MMAR;International Conference on Methods and Models in Automation and Robotics;A4
SPIN;International SPIN symposium on Model Checking of Software;A4
CHES;Conference on Cryptographic Hardware and Embedded Systems;A1
"03233847";BIOMETRICAL JOURNAL (1977);A3
"0168583X";NUCLEAR INSTRUMENTS & METHODS IN PHYSICS RESEARCH. SECTION B, BEAM INTERACTIONS WITH MATERIALS AND ATOMS (PRINT);A4
CAIP;International Conference on Computer Analysis of Images and Patterns;A4
SDM;SIAM International Conference on Data Mining;A2
MSN;International Conference on Mobile Ad-Hoc and Sensor Networks;B1
"09217126";AI COMMUNICATIONS;B1
UCHPC;Workshop on UnConventional High Performance Computing;B4
"01676423";SCIENCE OF COMPUTER PROGRAMMING (PRINT);A4
WVC;Workshop de Visão Computacional;B4
eKNOW;IARIA International Conference on Information, Process, and Knowledge Management;B4
nulo;JOURNAL OF SOFTWARE ENGINEERING AND RESEARCH DEV (JSERD);B1
UCC;IEEE/ACM International Conference on Utility and Cloud Computing;A3
"19430655";IEEE PHOTONICS JOURNAL;A2
PerComW;IEEE International Conference on Pervasive Computing and Communication Workshops;A2
"1982176X";CONEXÕES : CIÊNCIA E TECNOLOGIA;nulo
NLPCS;International Workshop on Natural Language Processing and Cognitive Science;B4
"14156229";TECNO-LÓGICA (UNISC);nulo
LPAR;International Conference on Logic for Programming, Artificial Intelligence and Reasoning;A3
"3DIPM";Three-Dimensional Image Processing, Measurement and Applications;B3
"1662453X";FRONTIERS IN NEUROSCIENCE;A4
"21776652";REVISTA GESTÃO & TECNOLOGIA;nulo
EC-TEL;EC-TEL - European Conference on Technology Enhanced Learning;A3
"18078931";TEMÁTICA;nulo
WONS;Wireless On-demand Network systems and Services Conference;A4
"18090583";ENCICLOPÉDIA BIOSFERA;nulo
CEC;IEEE Congress on Evolutionary Computation;A1
"0011183X";CROP SCIENCE;A2
"13118080";INTERNATIONAL JOURNAL OF PURE AND APPLIED MATHEMATICS;B2
IJCCI;International Joint Conference on Computational Intelligence;B3
RADECS;European Conference on Radiation Effects on Components and Systems;B1
AIPR;Applied Imagery Pattern Recognition Workshop;B2
EUROCOMB;European Conference on Combinatorics, Graph Theory and Applications;A3
"17560381";BIODATA MINING;A1
IPSN;International Conference on Information Processing in Sensor Networks;A2
"23167963";HUMAN FACTORS IN DESIGN;nulo
PG;Pacific Conference on Computer Graphics and Applications;A1
IESS;IFIP International Embedded Systems Symposium;B3
DMS;International Conference on Distributed Multimedia Systems;B4
"21684944";INTERNATIONAL JOURNAL OF NETWORKS AND COMMUNICATIONS;nulo
FSE;Fast Software Encryption;A2
ACM TVX;International Conference on Experiences for TV and Online Video;A3
"00222860";JOURNAL OF MOLECULAR STRUCTURE (PRINT);A3
Web4All;International Web for All Conference;A4
RuleML;International Web Rule Symposium;B1
"22797254";EUROPEAN JOURNAL OF REMOTE SENSING;A2
"22360093";REVISTA JUNIOR DE INICIAÇÃO CIENTÍFICA EM CIÊNCIAS EXATAS E ENGENHARIA;nulo
"08856125";MACHINE LEARNING;A3
"15737721";MULTIMEDIA TOOLS AND APPLICATIONS (DORDRECHT. ONLINE);A2
"14712180";BMC MICROBIOLOGY (ONLINE);A2
"16142942";TREE GENETICS & GENOMES (PRINT);A1
"19847726";LETRAS DE HOJE (ONLINE);nulo
"18068405";RBPG. REVISTA BRASILEIRA DE PÓS-GRADUAÇÃO;nulo
ISDEVEL;International Conference on Information Systems Development;B3
ECOOP;European Conference on Object-Oriented Programming;A3
ACISP;Australasian Conference on Information Security and Privacy;A4
"21514178";JOURNAL OF RURAL SOCIAL SCIENCES;nulo
DEBS;International Conference on Distributed and Event-Based Systems;A3
"18709044";POLIBITS;nulo
"08997667";NEURAL COMPUTATION;A1
"18093426";TRIBUTAÇÃO EM REVISTA;nulo
MOBICOM;ACM/IEEE International Conference on Mobile Computing and Networking;A1
"01026720";ABCD : ARQUIVOS BRASILEIROS DE CIRURGIA DIGESTIVA;B1
"20762895";INTERNATIONAL JOURNAL OF ENERGY AND ENVIRONMENT (PRINT);nulo
ARM;Workshop on Adaptive and Reflective Middleware;B3
AES;International Convention of the Audio Engineering Society;B3
"23186356";FORSCIENCE;nulo
"03608352";COMPUTERS & INDUSTRIAL ENGINEERING;A1
"01677799";TRENDS IN BIOTECHNOLOGY (REGULAR ED.);A1
WiSec;ACM Conference on Security & Privacy in Wireless and Mobile Networks;A3
IMCOM;International Conference on Ubiquitous Information Management and Communication;A4
EUROGRAPHICS;European Association for Computer Graphics;A1
"16079264";JOURNAL OF INTERNET TECHNOLOGY;B2
PCS;Picture Coding Symposium;A4
RCIS;International Conference on Research Challenges in Information Science;A4
IoTAAL;Workshop on Internet of Things for Ambient Assisted Living;B4
"0948695X";JOURNAL OF UNIVERSAL COMPUTER SCIENCE;A3
MWE;Workshop on Multiword Expressions;B3
"1574020X";LANGUAGE RESOURCES AND EVALUATION;A1
BEDS;ACM International Conference on Distributed Event-Based Systems;A3
CHIIR;Conference on Human Information Interaction and Retrieval;B2
DSAI;International Conference on Software Development for Enhancing Accessibility and Fighting Info-exclusion;B2
"21758247";REVISTA INNOVARE;nulo
"17464811";PLANT METHODS;A1
CBMI;International Workshop on Content-Based Multimedia Indexing;B1
"16875265";COMPUTATIONAL INTELLIGENCE AND NEUROSCIENCE;A1
OM;International Workshop on Ontology Matching;A4
GLOBECOM;IEEE Global Communications Conference;A1
SBBD;Simpósio Brasileiro de Banco de Dados;A4
ICISC;International Conference on Information Security and Cryptology;B1
"09208542";JOURNAL OF SUPERCOMPUTING;A2
"17489725";JOURNAL OF LOCATION BASED SERVICES (PRINT);A4
"09749322";INTERNATIONAL JOURNAL OF COMPUTER NETWORKS AND COMMUNICATIONS;B3
"21782229";CADERNOS DE PESQUISA;nulo
"17516498";INTERNATIONAL JOURNAL OF INNOVATIVE COMPUTING AND APPLICATIONS (ONLINE);B4
"11373601";INTELIGENCIA ARTIFICIAL;B4
"15209210";IEEE TRANSACTIONS ON MULTIMEDIA;A1
SSCI;IEEE SYMPOSIUM SERIES ON COMPUTATIONAL INTELLIGENCE;A4
ICDIP;International Conference on Digital Image Processing;A4
"19842902";ISYS: REVISTA BRASILEIRA DE SISTEMAS DE INFORMAÇÃO;B2
"19422644";THE INTERNATIONAL JOURNAL ON ADVANCES IN NETWORKS AND SERVICES;nulo
"19313195";JOURNAL OF APPLIED REMOTE SENSING;A3
GAMEON;Annual Simulation and AI in Games Conference;B4
OOPSLA;Conference on Object-Oriented Programming Systems, Languages, and Applications;A2
EuroSPI;European Conference on Software Process Improvement;B2
Hypertext;ACM Conference on Hypertext and Hypermedia;A3
CCC;IEEE Conference on Computational Complexity;A3
ADVCOMP-IARIA;IARIA International Conference on Advanced Engineering Computing and Applications in Sciences;B4
FIT;INTERNATIONAL CONFERENCE ON FRONTIERS OF INFORMATION TECHNOLOGY;B2
NCA;IEEE International Symposium on Network Computing and Applications;B1
"13596535";ANTIVIRAL THERAPY (LONDON);A4
"17577012";WILEY INTERDISCIPLINARY REVIEWS: RNA;A1
"10542523";MEDICINAL CHEMISTRY RESEARCH (PRINT);A2
VLSI-SOC;IEEE/IFIP International Conference on VLSI and System-on-Chip;B1
CADE;International Conference on Automated Deduction;A3
"09698043";APPLIED RADIATION AND ISOTOPES;B1
AES-ICSA;AES International Conference on Semantic Audio;B2
DySPAN;IEEE Symposium on New Frontiers in Dynamic Spectrum Access Networks;A4
"15178048";REVISTA TECNOLÓGICA (UEM);nulo
TCC;Theory of Cryptography;A2
"03787796";ELECTRIC POWER SYSTEMS RESEARCH (PRINT);A1
SIGDOC;ACM International Conference on Design of Communication;B2
"17124441";JOURNAL OF COMMUNITY INFORMATICS;nulo
"23636203";MODELING EARTH SYSTEMS AND ENVIRONMENT;nulo
"09760962";INTERNATIONAL JOURNAL OF COMPUTATIONAL LINGUISTICS AND APPLICATIONS;nulo
"00442275";ZEITSCHRIFT FUR ANGEWANDTE MATHEMATIK UND PHYSIK (PRINTED ED.);A1
EUSFLAT;Conference of the European Society for Fuzzy Logic and Technology;B2
"15730565";MACHINE LEARNING (DORDRECHT. ONLINE);A3
SenSys;ACM Conference on Embedded Network Sensor Systems;A2
"23519789";PROCEDIA MANUFACTURING;A4
ICPME;International Conference on Philosophy, Music and Emotion;B4
WEBMEDIA;Brazilian Symposium on Multimedia and the Web;A4
WAIHCWS;Workshop sobre Aspectos da Interação Humano-Computador para a Web Social;B4
FOIS;International Conference on Formal Ontology in Information Systems;B4
SOCIALEDU;International Workshop on Social Computing in Digital Education;B4
ICRAE;International Conference on Robotics and Automation Engineering;B4
IPDPSW;IEEE International Parallel & Distributed Processing Symposium Workshops;A4
"13391488";JOURNAL OF EDUCATION, PSYCHOLOGY AND SOCIAL SCIENCES;nulo
"10541500";CHAOS (WOODBURY, N.Y.);A1
SAICC;Science and Information Conference;A4
